feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Bifidobacterium_longum	Klebsiella_variicola	Bacteroides_uniformis	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Klebsiella_quasipneumoniae	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Faecalibacterium_prausnitzii	Anaerostipes_hadrus	Parabacteroides_distasonis	Streptococcus_salivarius	Veillonella_atypica	Erysipelatoclostridium_ramosum	Streptococcus_parasanguinis	Haemophilus_parainfluenzae	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Veillonella_infantium	Veillonella_dispar	Eubacterium_sp_CAG_38	Enterococcus_faecalis	Bifidobacterium_pseudocatenulatum	Klebsiella_oxytoca	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Lactobacillus_rhamnosus	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Bacteroides_dorei	Collinsella_aerofaciens	Enterobacter_cloacae_complex	Bacteroides_caccae
G80566	0.00034802302613974	0	0.0797687982701885	0.073081734393108	0.00755797174301116	0	0	0	0	0.00424430036017732	0	0	0	0	0.000134247456475864	0	0	0	0	0	0	0.00222648706317683	0	0	0.00110559082635712	0	0	0.0005280866786409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831004760182725	0	0	0
G80567	0.01838966342322	0	0	0.0335256206358032	0	0.000552665255489921	0	0.000216698850882596	0.145306457823322	0	0	0	0	0.0439393313925407	0.205086433622511	0	0	0	0	0	0	0.0051237216301535	0.00343078785317675	0.0106061817610483	0	0.000893310857933003	0	0.0169251784828023	0.00247103238597601	0.00115337027542694	0.0011759344072127	0.000319329256746857	0.000129665771137522	0	0	0.209888746352435	0	0	0.110773457884568	0	0	0	0.190092412077613	0	0	0	0	0
G80568	0.100185617083957	0	0	0.0894399274767615	0	0	0	0	0	0	0	0	0	0	0.795694362510617	0	0	0	0	0	0	0	0.00309740174653961	0	0	0.000760299389787831	0	0.0091853070792921	0	0	0	0	0	0	0.00163708471304511	0	0	0	0	0	0	0	0	0	0	0	0	0
G80569	0.0156350122637757	0	0.121883116116746	0.00297135351400736	0	0	0	0	0	0	0	0	0	0	0.00286305184387065	0	0	0	0	0	0	0.127675172744635	0	0	0	0	0	0	0	0	0.0125282816620974	0	0	0	0.261268059824176	0	0.448914588165543	0	0.00286513456829635	0	0	0	0.00124199799919607	0	0.00215423129765534	0	0	0
G80570	0.000421677551489734	0	0.031569525914239	0.192817919833589	0.0109172418241631	0	0	0	0	0.00408786838692411	0	0	0	0	0.00903511762700307	0	0	0	0	0.00152915704954721	0	0.000158955409552068	0	0	0	0	0	0.000649042882102963	0	0	0.000649143043041559	0	0	0	0	0	0	0	0.394569193780567	0	0.00753811223874522	0	0.0103208835957617	0.33561095969003	0.00012520117324517	0	0	0
G80572	0.000308599063352295	0	0	0.0113912392499571	0	0	0	0	0.000399987628010305	0	0	0	0	0	0	0	0	0	0	0	0.371471092635873	0	0.000118514852743794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389777733601633	0	0.000792467980720116	0	0	0	0.615128320855741	0	0	0
G80575	0.000396731501192147	0	0	0.00464572387627705	0	0	0	0	0	0	0	0	0	0	0	0	0.0222039466272966	0	0	0	0	0	0.000596999800632908	0	0	0.000223899958774771	0	0.0001999678969916	0	0	0	0	0	0	0.00488704717710316	0	0	0	0.797278814427689	0	0.00122273810223556	0	0.167939889069386	0	0.000404241562421176	0	0	0
G80576	0.00303714092574461	0	0	0.971510315052752	0	0	0	0	0	0	0	0	0	0	0	0	0.0149542604571869	0	0	0	0	0.00287325559856334	0	0	0.00650128582322757	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000505989682942534	0	0	0	0.000395830677087969	0	0.000221921782495002	0	0	0
G80578	0.00205803262793868	0	0	0.0115108013475383	0	0.575162025993524	0.0529834054861859	0	0.00166997179911474	0	0	0.00021580344006098	0	0	0.00351701802806524	0	0.000515423394788501	0.00578777118977832	0	0	0.00072621711213378	0	0	0	0	0.0062912483227063	0.000546252457654355	0	0.00347077443376646	0	0.00109655122980985	0	0	0.318402175915257	0	0.0144846498242358	0.000197306002341467	0	0	0	0	0	0	0	0.00136457139509987	0	0	0
G80579	0.00716265965941755	0	0.000820645456125489	0.0339170141729068	0	0.000549608819993996	0	0.0036090411987841	0.000569298476968571	0	0	0	0.130842632239747	0.0730829019637394	0.0611723610694158	0	0.000803386620999627	0.00416667173087885	0	0.0196271848530629	0.000423449166045794	0	0.0538677414140334	0.00657391460765928	0	0.00274804409996998	0	0.0202647894239803	0	0	0	0	0	0.0286754330205271	0	0.000329376360500603	0.0003099297857109	0	0.547115526023771	0.00118842880183576	0.000785398539319151	0.000893327029402006	0	0	0.000501235465204608	0	0	0
G80581	0.00103497660068207	0	0.414349555749699	0.000484107635689175	0.11733286025481	0.000339555864683585	0	0	0.000380504377736305	0.111643128898175	0	0	0	0	0.000140093193653145	0	0.000165084693023429	0	0	0	0	0	0.000916589638876354	0	0	0	0	0.00103744055132421	0	0	0	0	0	0	0	0	0.348059075680596	0	0.000503232585911506	0	0	0	0	0	0.0014177102670946	0	0.00219608400804515	0
G80582	0.106096630151777	0	0.0601458467970352	0.00535932902672174	0.00153541607382054	0	0.0018208687157202	0	0.00241482297060458	0.0016032332387439	0	0.000529683085512569	0	0	0	0	0.00168612088476135	0	0	0	0	0	0	0	0	0	0	0.780482929134166	0	0	0	0	0	0	0.0319214952044843	0	0.00398658549882849	0	0	0	0	0	0.000596613751548049	0	0.00182042546627625	0	0	0
G80584	0.00135768968023438	0	0	0.0137355444279554	0	0	0.0132031802526887	0	0.304011554318502	0	0	0.573954425666371	0	0	0.00555839252500102	0	0.0118536018796284	0.0128826643353816	0	0.0132810726583461	0.00031216604227494	0	0.01166131618603	0.000646996031065829	0	0.000777731217284146	0.01511291595648	0.00120405197964205	0.000413676665880586	0	0.000342464160248893	0.000523895016305517	0.00151108881296864	0.0121556287879357	0	0	0	0	0.000377891487171192	0	0	0	0.00492463701005766	0	0.000197414902546819	0	0	0
G80587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110788526666153	0	0.971440987412111	0.0163203886567785	0	0	0	0	0	0	0	0	0	0.00115977126449554	0	0	0	0	0	0	0	0	0	0	0	0	0
G80588	0.000659448963725202	0	0.399149803321449	0.0373290355038393	0.102343215958825	0	0	0	0	0.0246879954563286	0	0	0	0	0	0	0	0.00640990799045341	0	0	0	0	0	0	0	0.000958843597984777	0	0	0	0	0.000108406683016757	0	0	0	0	0	0	0.0103180539969384	0.177045330309558	0	0.000429923087310222	0	0	0	0.000113511706870731	0	0	0.240446523423701
G80591	0.208776313676123	0	0.0554434192025597	0.00178970621344276	0.0173091102779455	0	0	0	0.001189830997908	0.0134162838416742	0	0	0	0	0.000198889644702938	0	0.000150795423313814	0	0	0	0.361599309206667	0.000783535023464469	0.00638811495601032	0.000245781510557333	0.000162818978661095	0	0	0.00307261956899762	0	0	0	0.000766401457094594	0.00140264792755487	0	0	0.00201174120218921	0	0	0.00030489732434813	0	0	0	0	0	0	0	0	0.324987783566786
G80593	0.00018367759527813	0	0.00137864659982401	0.000978567884056516	0	0	0	0	0.000408371663937465	0	0	0	0	0	0	0	0.000248452244497629	0.157912750116437	0	0	0	0	0	0.0199676261234143	0	0	0	0.810758845101624	0	0	0	0	0.000337993671359878	0	0.00137472425947335	0	0.00572056530113936	0	0	0	0	0	0	0	0.000729779438957402	0	0	0
G80594	0	0	0	0.584132834731064	0	0	0	0	0	0	0	0	0	0	0	0	0.21144189404932	0	0	0	0	0.000594978571832006	0	0	0	0	0	0.0106329182332641	0	0	0	0	0	0	0	0	0.00318283568595534	0	0	0	0.00219442156542854	0	0.0980076090617969	0	0	0.0873821064740414	0.00243040162729738	0
G80599	0.551629635669594	0	0.000653133559477763	0.1827963680379	0	0.000357118552937231	0	0	0.000492711205225559	0	0	0	0	0	0.0337808606117753	0	0.000341178497355483	0.000290190755462586	0	0	0	0	0.0309163508798604	0.12539367339194	0.00246835847877101	0	0	0.000990940121998646	0	0	0	0.00515262296679993	0.0176675080154978	0	0	0	0	0	0.0461702688126886	0	0	0	0	0	0.000899080442716651	0	0	0
G80603	0.0744927089732952	0	0.000208398144353925	0.191709645023145	0	0.000544462716890018	0	0	0.00078475239632794	0	0	0	0	0	0.0493474370137168	0	0.0658536130401478	0	0	0	0	0.0054470340772084	0.000174801715884933	0	0.00785725188435848	0.0188524101877208	0	0.170718395940027	0	0	0.00186886401349152	0	0	0	0	0.0159606101432331	0	0	0.378323163142853	0	0.00148476156263708	0	0.0162585653342223	0	0.000113124690486635	0	0	0
G80605	0.107018034104428	0	0.000129164491830771	0.00101380619343238	0	0.491877794582835	0	0	0.0409636531520188	0	0	0	0	0	0.000131965890569161	0	0.000249224437761774	0	0	0	0	0	0.000158579178583867	0.320023887927242	0	0	0	0	0	0	0.000567983594208588	0	0	0	0.000214407053441783	0	0.000187693715472135	0	0.000440019701837127	0	0	0	0.000338869197390257	0	0.0366849167789477	0	0	0
G80608	0.000252205436201958	0	0	0.00591326452356921	0	0.000109110868440831	0	0	0.000556949469869417	0	0	0	0	0	0	0	0	0.0177486676524292	0	0	0.0889977622187786	0	0	0	0	0	0	0.000111430230708982	0	0	0.000875407993470289	0	0	0	0	0.0542396984264337	0	0	0	0	0	0	0.0906902916235022	0.12346923350825	0.609585178024668	0.00745080002367766	0	0
G80609	0.934586759140763	0	0	0.0524897269680023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117760170449693	0.00670114074332307	0	0.00343355943085361	0.00161121201256095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G80610	0.16533770644171	0.289692623289158	0.00109716990971755	0.159298540153922	0.000848499541117595	0	0	0	0.00020286266912102	0.000223400626689599	0	0	0	0	0.000257328527182792	0	0	0	0	0	0	0	0	0	0	0.00107290693043311	0	0.358375278420204	0	0.000881924060297832	0	0.00151467437068275	0.00320543152463729	0	0.000852627267883829	0	0.00568589328235624	0	0	0.0112386925455671	0	0	0	0	0.000214440439318994	0	0	0
G80611	0.000379844027549014	0	0.000372249286361749	0.180139559252566	0	0.0280401053679417	0	0	0.406572382055274	0	0	0.0234658248413073	0.0664597616706035	0	0	0	0	0	0	0	0.0429453732729719	0.00201816876028365	0	0	0	0.000240143576977622	0	0.000279186964771312	0	0	0.000511735800561669	0	0	0	0	0	0	0	0.000850397076602271	0	0	0	0.00031577008429307	0	0.204161083818773	0	0.0432484141431624	0
G80612	0	0	0	0.0211298861553616	0	0	0	0	0.40025610587285	0	0	0	0	0	0.0185091421604905	0	0	0	0	0	0.0178824468635893	0	0	0.0029898713301823	0	0	0	0.000110958515335008	0	0	0.000997124492049342	0	0	0	0	0	0	0	0	0	0	0	0.0784975415879125	0.00179426328452828	0.457832659737701	0	0	0
G80614	0.368811657252424	0	0.0121822731544024	0.0393515128563791	0.022683056020829	0	0.333130747592939	0.00258545396739274	0	0.00192736742674169	0	0	0	0	0	0	0	0.0617591079189502	0	0	0	0.00337390572090919	0.0614315990790962	0	0.000240353189068226	0.00761507154435517	0	0.0289506521022618	0.0145007362197403	0	0.00306910645203462	0.000282948978959276	0.00360186071176706	0	0	0	0.000338802248124773	0	0	0.0154881729168112	0.00806619410299957	0.00124534377073399	0	0	0	0	0.00936407677308044	0
G80615	0.000259207342380792	0.0049106478617352	0.0254027111051943	0.00173437903787873	0.0072010305645395	0.164858219065444	0.00684687189205698	0.000308347102907664	0	0.00382487450762352	0	0.00262868352428013	0	0	0.00484878266521532	0	0	0.00478202307023658	0.0780640892111796	0.0182617837537295	0.0513291228454858	0	0	0	0	0.000475343978323688	0.0217309333813637	0	0	0	0	0	0	0	0	0	0	0.00439125429728185	0.593892769603045	0	0	0	0	0	0	0	0.00424892519009844	0
G80616	0.175446817544682	0	0.00572220057222006	0.107874910787491	0	0.353308835330884	0	0	0.329178432917843	0.00174740017474002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223850022385002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433640043364004	0	0	0	0	0	0
G80621	0.74553767371104	0	0.00147537347549881	0.000906441830933549	0	0	0	0	0.000569301721523997	0	0	0.0212008454531481	0	0	0.00106730194899797	0	0	0.0236603769209153	0	0	0.000384139883169171	0	0.0287394364616103	0	0	0.00550144070960036	0.000678351065365213	0.13193366937966	0	0	0	0.00722439567049433	0.0199466546399879	0	0	0.000387964011742789	0.00885298100691032	0	0.000572015619221402	0	0	0	0.000517490947300794	0	0.000627773881004468	0	0	0.000216371661874992
