feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Bifidobacterium_longum	Klebsiella_variicola	Bacteroides_uniformis	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Klebsiella_quasipneumoniae	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Faecalibacterium_prausnitzii	Anaerostipes_hadrus	Parabacteroides_distasonis	Streptococcus_salivarius	Veillonella_atypica	Erysipelatoclostridium_ramosum	Streptococcus_parasanguinis	Haemophilus_parainfluenzae	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Veillonella_infantium	Veillonella_dispar	Eubacterium_sp_CAG_38	Enterococcus_faecalis	Bifidobacterium_pseudocatenulatum	Klebsiella_oxytoca	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Lactobacillus_rhamnosus	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Bacteroides_dorei	Collinsella_aerofaciens	Enterobacter_cloacae_complex	Bacteroides_caccae
G78893	-6.79697285770688	-14.1303694594944	-13.9185028613783	-1.96705994129942	-13.3194415733445	-10.3440212260428	-6.49543133967797	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-10.4135830617096	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-0.563491832499551	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-10.1409730660574	-14.057088530768	-12.9903359895937	-9.45381899637567	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-10.5801805571618	-13.9984550446263	-13.7350297435035	-12.9833928537858	-5.9495822912576	-6.48916381312609	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-5.9924233415045	-12.602001735786	-13.4125744249568
G78899	-0.473315545403787	-14.1303694594944	-13.9185028613783	-12.0100169403476	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-1.9377164693917	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-10.9530571099242	-14.057088530768	-12.9903359895937	-9.06915910135231	-6.31382919311584	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-12.2988441946364	-9.80989950734586	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-10.4044094613274	-9.44568891834133	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78902	-11.324580434294	-14.1303694594944	-13.9185028613783	-8.35617989988411	-13.3194415733445	-11.9093571763023	-12.3188000540975	-13.1720208764657	-10.2298580492061	-13.2372730317637	-12.8382804767776	-11.7279001733592	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-3.17004394195569	-13.5966093496618	-13.3075699039634	-10.6450695243719	-12.6453987714651	-8.18946012014417	-14.057088530768	-12.9903359895937	-11.42855488677	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-12.2045091426079	-13.9899739736524	-13.9525126675711	-14.1893981707568	-4.61183955880295	-13.9984550446263	-13.7350297435035	-10.4207893436823	-14.1855892540854	-12.758100234121	-11.3031903920646	-13.9148239533664	-0.2559742725517	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78903	-3.0513720786136	-14.1303694594944	-13.9185028613783	-14.0282426171603	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-5.44826366788689	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-13.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-0.223701689691761	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78904	-5.1456860561804	-14.1303694594944	-13.9185028613783	-0.144465046847816	-13.3194415733445	-14.1619175651039	-10.7749451606264	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-6.97635110471008	-10.7078797217608	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-8.13495563646826	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-7.99188972936891	-13.9899739736524	-13.9525126675711	-14.1893981707568	-9.66252406415079	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-4.35400976202207	-14.0293912046678	-13.9148239533664	-11.6714818406823	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78905	-12.9581342792594	-14.1303694594944	-13.9185028613783	-3.98975433039696	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-13.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-1.70113343112527	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-11.7647709065344	-14.057088530768	-12.9903359895937	-11.5686113444158	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-9.10376503442516	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-0.673816395789596	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G78909	-4.50328907725065	-14.1303694594944	-13.9185028613783	-0.413782725621057	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-6.45690730661818	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-11.3843878006248	-14.057088530768	-12.9903359895937	-13.8027470367344	-11.6951940083746	-11.8381445140661	-11.7602223410514	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-2.39471424787001	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-8.50824271995242	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G80277	-8.64295543183069	-5.78665826191443	-6.71773695876616	-2.96254740685348	-6.26610363387077	-1.24086093637606	-7.49741144116437	-13.1720208764657	-4.92142651311408	-9.56453636972395	-8.23544801569884	-13.1542290223575	-12.0038614361946	-11.2898380718778	-6.25910074007401	-11.4958346020213	-7.8110312706868	-8.83785496489034	-5.55718375702264	-7.15718584403616	-8.69848476385728	-14.0971949408276	-14.057088530768	-10.2920879334823	-13.8027470367344	-13.540145857692	-11.8381445140661	-7.90948440757633	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-5.02182236568233	-8.90092527770685	-5.71491704870064	-2.12421700851556	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-10.4497495152588	-7.69166731718497	-5.87162671067172	-11.5103159787261	-8.93280142764496
G80300	-5.42966893663762	-7.58919543284857	-13.9185028613783	-3.2076626074742	-13.3194415733445	-2.85220121463985	-9.72996655211952	-9.54745559384762	-5.11285341041128	-13.2372730317637	-12.8382804767776	-8.6882632547606	-7.17071263818924	-10.2898380718778	-9.5541167167201	-8.52194421565116	-1.36176451790183	-8.64827513162613	-9.3420263487181	-10.5492589628835	-5.29237245634664	-14.0971949408276	-14.057088530768	-11.9567972507613	-13.8027470367344	-13.540145857692	-11.8381445140661	-11.2102891990465	-13.5041336452572	-14.1228384818334	-6.55076819841702	-13.9899739736524	-13.9525126675711	-13.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-2.51680138004669	-7.48947232440776	-6.68268557894072	-5.06786465341679	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-5.40822382336743	-12.602001735786	-7.61841809234487
G80315	-11.2436090968094	-14.1303694594944	-13.9185028613783	-3.7694541827976	-13.3194415733445	-3.29044445819575	-5.62697664871657	-13.1720208764657	-2.50355635744169	-13.2372730317637	-4.91637562897307	-7.44366022305328	-5.83779311558427	-11.2898380718778	-5.62593934490815	-12.5246495988567	-14.1521080219772	-6.74726383301665	-4.03925505440816	-4.33880496276476	-8.18715178797978	-14.0971949408276	-10.6387633852657	-8.60758624687799	-11.095549264721	-11.0041010463942	-3.53252453894908	-14.1376919904266	-13.5041336452572	-9.51826515905769	-14.1712586813638	-12.4516212830007	-13.9525126675711	-14.1893981707568	-14.2379581130993	-3.44598958274256	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-5.6677742931327	-2.44496019936396	-4.61798987961496	-12.602001735786	-13.4125744249568
G80324	-13.9581342792594	-3.87063167625018	-12.4531179870164	-3.78191898542877	-13.3194415733445	-11.2734889875938	-12.3188000540975	-8.07635427515454	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-6.86047270015623	-8.97966777719848	-10.8839149731419	-2.43133805839659	-5.71215046229269	-8.99855212355091	-4.13297767031493	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-4.94869180305165	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-2.89601456981819	-13.7350297435035	-1.34535893078917	-5.84136635401737	-8.70688485490447	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G80367	-4.59959935204727	-14.1303694594944	-13.9185028613783	-2.3017074143553	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-11.451810425506	-7.27502792039471	-13.8027470367344	-13.540145857692	-11.8381445140661	-2.33541910958493	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-9.58881871435932	-4.95173222757434	-13.7350297435035	-12.9833928537858	-1.00768053211753	-12.758100234121	-10.211735726609	-13.9148239533664	-8.79879669321414	-12.1449724242361	-14.1097985346156	-5.88399073565659	-12.602001735786	-13.4125744249568
G80382	-7.71927314567636	-14.1303694594944	-13.9185028613783	-1.37711184992121	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-7.59438039734399	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-2.25979026068404	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-7.58884317453412	-11.8381445140661	-8.87172822136989	-13.5041336452572	-14.1228384818334	-14.1712586813638	-10.1345954912174	-11.7177359469365	-14.1893981707568	-9.38351470828639	-13.9984550446263	-13.7350297435035	-1.99648272392068	-4.62217814841467	-9.08055967326611	-14.0293912046678	-7.06011412193503	-14.1938100562051	-12.1449724242361	-14.1097985346156	-3.54422672110384	-12.602001735786	-13.4125744249568
G80394	-4.77640920062426	-14.1303694594944	-13.9185028613783	-0.508689573784334	-13.3194415733445	-14.1619175651039	-9.26750727615974	-6.29461748772553	-14.2306259891933	-13.2372730317637	-8.19819986308377	-14.1542290223575	-9.58439435377175	-11.2898380718778	-6.53601895186218	-8.55699156147839	-2.70132490806814	-9.78627859589325	-9.0400988736878	-11.3178175448156	-12.6453987714651	-12.2955137704512	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-10.3203171614517	-5.86299085051983	-13.9899739736524	-13.9525126675711	-14.1893981707568	-4.52797633679138	-13.9984550446263	-13.7350297435035	-12.9833928537858	-9.92411331520042	-6.96592126029535	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-11.1554044234444	-13.1984422655471	-12.602001735786	-13.4125744249568
G80398	-13.9581342792594	-14.1303694594944	-13.9185028613783	-5.22608780916555	-13.3194415733445	-7.55726468577477	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-8.03708192017264	-6.22581091361441	-1.29864855255265	-13.899478476357	-12.5246495988567	-4.37685874086582	-11.4825326940996	-13.3075699039634	-2.11747940862984	-8.12303490018714	-14.0971949408276	-4.60608143826098	-12.9903359895937	-13.8027470367344	-4.29531150631073	-11.8381445140661	-8.54351142053069	-13.5041336452572	-7.22410456439165	-14.1712586813638	-6.98587519246932	-5.54315920093743	-14.1893981707568	-10.9241295295954	-3.39453646796508	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-8.47587709391086	-13.9148239533664	-4.93590006142039	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G80406	-6.24752129955368	-14.1303694594944	-13.9185028613783	-4.44622094019285	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-0.733420485044262	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-8.57085015915712	-4.02657686220209	-5.48312291855831	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-9.21857045069267	-7.17468484313239	-13.8027470367344	-13.540145857692	-11.8381445140661	-4.3923860923967	-13.5041336452572	-9.90716164230026	-8.38555325399681	-11.3045582096629	-7.66082514449928	-7.21216351425964	-14.2379581130993	-13.9984550446263	-13.7350297435035	-4.1573742235388	-14.1855892540854	-12.758100234121	-8.86019519321469	-13.9148239533664	-3.02772051258395	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G80451	-13.9581342792594	-14.1303694594944	-13.9185028613783	-2.14090221543804	-13.3194415733445	-14.1619175651039	-10.0813811851283	-13.1720208764657	-14.2306259891933	-13.2372730317637	-5.84977499411243	-10.5046485700499	-13.0038614361946	-3.67637045022953	-13.899478476357	-12.5246495988567	-8.06958149981185	-13.5966093496618	-10.9307327928327	-9.43104007857757	-12.6453987714651	-8.39847046548267	-14.057088530768	-12.9903359895937	-9.28143104429244	-13.540145857692	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-9.89351401297563	-13.9899739736524	-13.9525126675711	-14.1893981707568	-4.64297250906267	-3.86457740016818	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-0.846549452373555	-12.602001735786	-13.4125744249568
G80453	-1.55463196169223	-14.1303694594944	-7.39615856838797	-1.0290545439089	-10.1272491311471	-14.1619175651039	-10.7052202469105	-4.04343080857824	-14.2306259891933	-9.8287575914964	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-4.332134292833	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-11.5928475867059	-12.7876523881667	-8.0262953906737	-13.8027470367344	-13.540145857692	-11.8381445140661	-6.65688806963143	-13.5041336452572	-12.4440582554094	-7.43964707191003	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-5.17622136019286	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-8.41852316330231	-13.4125744249568
G80456	-4.62745435526728	-14.1303694594944	-7.55788084644143	-1.36155616578451	-9.52263324785267	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-10.2372487089684	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-1.95158297510977	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-2.88805205429593	-13.8027470367344	-13.540145857692	-11.8381445140661	-10.7320219729065	-11.4651836658741	-12.2361176269497	-10.8435848604821	-13.9899739736524	-13.9525126675711	-14.1893981707568	-8.31090193404518	-13.9984550446263	-13.7350297435035	-12.9833928537858	-12.8064561930741	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-2.605724009085	-12.602001735786	-13.4125744249568
G80457	-4.87476506812203	-14.1303694594944	-13.9185028613783	-6.24306552611408	-13.3194415733445	-3.86092114638057	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-4.79393110172436	-3.90414777671819	-11.2898380718778	-13.899478476357	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-4.20682482288342	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-11.8883112003508	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-7.11944416161796	-14.1855892540854	-12.758100234121	-14.0293912046678	-12.9148239533664	-14.1938100562051	-12.1449724242361	-0.519504828857532	-5.52628757890762	-12.602001735786	-13.4125744249568
G80459	-0.891659841744697	-14.1303694594944	-13.9185028613783	-1.9756174685183	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-3.54396333520552	-12.5246495988567	-5.14284054520335	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-8.08681745382868	-11.8381445140661	-4.03249669006049	-13.5041336452572	-14.1228384818334	-9.63568145935299	-13.9899739736524	-13.9525126675711	-14.1893981707568	-5.53907569003086	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-7.59958154789229	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G80464	-4.67022444504283	-14.1303694594944	-13.9185028613783	-14.0282426171603	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-5.56088290047174	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-0.0899727915474147	-13.1984422655471	-12.602001735786	-13.4125744249568
G80465	-3.67574286390573	-14.1303694594944	-13.9185028613783	-6.75877007118581	-13.3194415733445	-3.39686014613853	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-7.99778186282058	-12.5246495988567	-7.7526589673693	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-6.88095731243559	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-11.7420612654181	-13.9984550446263	-13.7350297435035	-10.254088754739	-0.327001692051373	-12.758100234121	-14.0293912046678	-13.9148239533664	-10.0028184868282	-12.1449724242361	-14.1097985346156	-9.62643161574685	-12.602001735786	-13.4125744249568
G80467	-3.80357572862031	-14.1303694594944	-13.9185028613783	-2.00805385612698	-13.3194415733445	-9.48196893099674	-12.3188000540975	-13.1720208764657	-12.8261277986951	-13.2372730317637	-12.8382804767776	-7.08107062234637	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-14.1521080219772	-13.5966093496618	-5.66621871207755	-12.4246629198874	-2.47673329077002	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-8.78595214877175	-11.8381445140661	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-12.7627604659323	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-6.52224455483693	-1.67686606113635	-10.6488737620514	-8.92536828304585	-8.341158935521	-11.858196589826	-3.51094433857879	-5.71456511115368	-4.93613801339161	-12.602001735786	-13.4125744249568
G80468	-13.9581342792594	-14.1303694594944	-13.9185028613783	-11.5909092857467	-12.2862881792112	-14.1619175651039	-12.3188000540975	-13.1720208764657	-2.17445641758827	-8.85903351317709	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-5.29523573261755	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-13.8027470367344	-13.540145857692	-11.8381445140661	-6.8534423786522	-13.5041336452572	-14.1228384818334	-14.1712586813638	-10.5909092857467	-9.07424289425216	-14.1893981707568	-14.2379581130993	-5.42206796289009	-13.7350297435035	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-1.39500406064699	-12.1449724242361	-1.57513686525291	-13.1984422655471	-12.602001735786	-13.4125744249568
G80470	-12.1095860534892	-14.1303694594944	-13.9185028613783	-3.09167809815184	-13.3194415733445	-7.59668771101749	-8.42570705465444	-6.54401694616189	-8.49679245742711	-13.2372730317637	-8.54488403726736	-14.1542290223575	-13.0038614361946	-6.8547046664335	-11.4453869131972	-6.51455857523569	-3.0572959819787	-13.5966093496618	-8.10537700808084	-6.30369803043025	-12.6453987714651	-11.2186833401846	-11.9941088360693	-12.9903359895937	-13.8027470367344	-13.540145857692	-8.98556283889685	-14.1376919904266	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-12.4166847318544	-14.1893981707568	-14.2379581130993	-1.22792025299072	-13.7350297435035	-2.78714794952201	-6.26020850112671	-5.35003612295016	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-3.52590446013564	-12.602001735786	-8.44507854618928
G80472	-13.9581342792594	-14.1303694594944	-13.9185028613783	-14.0282426171603	-13.3194415733445	-14.1619175651039	-12.3188000540975	-13.1720208764657	-14.2306259891933	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-13.899478476357	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-14.0971949408276	-14.057088530768	-12.9903359895937	-8.01717560322522	-4.81013287776407	-11.8381445140661	-0.920706451656807	-13.5041336452572	-14.1228384818334	-14.1712586813638	-3.54331116866789	-1.98875761358173	-14.1893981707568	-14.2379581130993	-13.9984550446263	-11.2587408336536	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-3.40957018309134	-14.1938100562051	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G80475	-1.54762175911485	-14.1303694594944	-5.19732056325327	-14.0282426171603	-5.46904518009877	-14.1619175651039	-5.21168532302676	-13.1720208764657	-10.7438783922412	-7.89225075744021	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-2.02121173200914	-12.5246495988567	-14.1521080219772	-6.23094983168564	-13.3075699039634	-12.4246629198874	-12.6453987714651	-11.7075706507469	-6.5456014904804	-12.9903359895937	-13.8027470367344	-10.8948432020567	-11.8381445140661	-2.01490153969346	-5.42329078788874	-14.1228384818334	-14.1712586813638	-7.45517223533387	-5.24617912962204	-14.1893981707568	-10.1987212575874	-13.9984550446263	-10.0190537120427	-12.9833928537858	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-10.887940341802	-12.1449724242361	-14.1097985346156	-13.1984422655471	-12.602001735786	-13.4125744249568
G80480	-5.44903951718317	-14.1303694594944	-13.9185028613783	-1.29703416920257	-13.3194415733445	-13.0763281921211	-12.3188000540975	-13.1720208764657	-10.5739750653717	-13.2372730317637	-12.8382804767776	-14.1542290223575	-13.0038614361946	-11.2898380718778	-12.4051546463591	-12.5246495988567	-0.845174936700303	-13.5966093496618	-13.3075699039634	-12.4246629198874	-12.6453987714651	-10.5418726024115	-12.293308679386	-12.9903359895937	-13.8027470367344	-12.540145857692	-11.8381445140661	-9.85223863993378	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-11.4130339397887	-14.1893981707568	-14.2379581130993	-13.9984550446263	-13.7350297435035	-7.5546715747721	-14.1855892540854	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-12.1449724242361	-14.1097985346156	-7.72039456865687	-12.602001735786	-13.4125744249568
G80481	-2.86561272108246	-14.1303694594944	-13.9185028613783	-3.04210589559639	-13.3194415733445	-5.82856632920639	-12.3188000540975	-13.1720208764657	-2.85956883399494	-13.2372730317637	-12.8382804767776	-4.88575995413842	-13.0038614361946	-11.2898380718778	-5.99545966997941	-12.5246495988567	-14.1521080219772	-13.5966093496618	-13.3075699039634	-12.4246629198874	-2.5977515911112	-12.6977591986511	-8.82574119579495	-7.35916258404298	-13.8027470367344	-13.540145857692	-11.8381445140661	-7.20293333987234	-13.5041336452572	-14.1228384818334	-14.1712586813638	-13.9899739736524	-13.9525126675711	-14.1893981707568	-9.1642699348278	-13.9984550446263	-13.7350297435035	-5.22532090996314	-5.96173875372298	-12.758100234121	-14.0293912046678	-13.9148239533664	-14.1938100562051	-4.10449741638564	-14.1097985346156	-3.34468116093932	-12.602001735786	-2.68964954721707
