feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Dialister_invisus	Bifidobacterium_longum	Bacteroides_uniformis	Eubacterium_sp_CAG_180	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Roseburia_faecis	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Roseburia_inulinivorans	Faecalibacterium_prausnitzii	Sellimonas_intestinalis	Ruminococcus_bromii	Anaerostipes_hadrus	Parabacteroides_distasonis	Hungatella_hathewayi	Streptococcus_salivarius	Streptococcus_thermophilus	Veillonella_atypica	Erysipelatoclostridium_ramosum	Agathobaculum_butyriciproducens	Gemmiger_formicilis	Lachnospira_pectinoschiza	Haemophilus_parainfluenzae	Dorea_longicatena	Blautia_obeum	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Clostridium_symbiosum	Gordonibacter_pamelaeae	Veillonella_dispar	Eubacterium_sp_CAG_38	Bacteroides_xylanisolvens	Eubacterium_eligens	Clostridium_clostridioforme	Roseburia_hominis	Ruminococcus_bicirculans	Coprococcus_comes	Enterococcus_faecalis	Clostridium_bolteae	Lactococcus_lactis	Bifidobacterium_pseudocatenulatum	Eubacterium_siraeum	Intestinimonas_butyriciproducens	Dorea_formicigenerans	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Ruminococcus_lactaris	Bacteroides_stercoris	Alistipes_putredinis	Barnesiella_intestinihominis	Bacteroides_dorei	Eubacterium_hallii	Odoribacter_splanchnicus	Alistipes_finegoldii	Collinsella_aerofaciens	Prevotella_copri	Parasutterella_excrementihominis	Bacteroides_caccae
G80310	-9.05102459395539	-14.1686770143251	-14.0085855205264	-14.1344594071154	-3.10153684910562	-14.162181885352	-13.3858319882143	-2.68854488439387	-14.2622651745162	-11.2670502415555	-2.13636624605822	-14.2110092554701	-13.9500872598199	-13.5927443536324	-4.31997679422028	-6.02168459591822	-14.1497612197407	-14.203093637452	-7.06284349264832	-9.56626121667586	-14.2072299801984	-14.0932916817353	-14.1976999327422	-13.7311335468752	-14.2686151708482	-14.187320761644	-11.7049760322289	-14.2829031238281	-10.4307912095004	-4.94873624579811	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-14.047651261994	-11.380384436545	-14.1990643135679	-14.1244750004078	-4.42734412921521	-14.1547411051289	-7.27060268776059	-14.1190997183192	-8.15364148801314	-13.9413437028146	-6.21296344277642	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-10.1086087682355	-14.1365398691363	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-14.2087056848343	-14.2295450352174	-1.65939245026091	-14.0872050995697	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-8.30089057197795	-14.1645341940811	-14.241852300378	-13.8244997222428	-14.2708653386712	-14.1346781686836	-13.7668031376675
G80312	-5.27073362398373	-14.1686770143251	-14.0085855205264	-14.1344594071154	-1.45057576289299	-14.162181885352	-13.3858319882143	-11.6975520138107	-14.2622651745162	-14.2600094086985	-14.2183985745901	-14.2110092554701	-13.9500872598199	-9.54283459304972	-14.1624781887562	-14.1319781175193	-14.1497612197407	-1.44778553140404	-14.2620398102258	-14.0618271305782	-8.14568065369681	-14.0932916817353	-14.1976999327422	-13.7311335468752	-14.2686151708482	-14.187320761644	-14.2747878391007	-12.7656841276123	-14.1671981812033	-14.2286468676496	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-14.047651261994	-14.2562302528615	-14.1990643135679	-14.1244750004078	-8.17693956746139	-14.1547411051289	-11.2035162096434	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-9.80658215879429	-14.1365398691363	-10.025905015056	-11.502009803808	-13.8088547415062	-13.990624531855	-13.9280410306545	-3.26072682671149	-14.2295450352174	-3.96314626007869	-14.0872050995697	-14.1835110354742	-4.02160841569476	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-14.241852300378	-13.8244997222428	-14.2708653386712	-14.1346781686836	-13.7668031376675
G80313	-9.52526638727931	-4.86568685371849	-14.0085855205264	-9.00847303538178	-10.8582917684531	-14.162181885352	-13.3858319882143	-14.0531813946622	-10.615481850008	-2.71709666420668	-9.1215743656527	-14.2110092554701	-13.9500872598199	-10.7734265063	-14.1624781887562	-5.52849200217782	-5.75977671034796	-14.203093637452	-5.77261426031199	-6.54733858024692	-6.57798921923765	-14.0932916817353	-8.93364267822922	-8.33353142128425	-14.2686151708482	-14.187320761644	-14.2747878391007	-14.2829031238281	-14.1671981812033	-12.3349216473861	-11.6157148998495	-13.805714644195	-14.0836290503587	-11.7920050432458	-10.46997160755	-12.7914784161033	-6.76475911531382	-12.0661432590175	-14.1990643135679	-10.6546930679465	-12.4937621708847	-11.3530689940964	-14.2397349284951	-14.1190997183192	-7.22379707869114	-13.9413437028146	-6.61289170641772	-14.1297857940061	-7.23998485199909	-14.1527869704871	-12.6143171651616	-14.2379581130993	-14.1365398691363	-14.1034162651924	-13.9741544434437	-13.8088547415062	-8.43223223352953	-12.7904257381719	-11.788322683804	-14.2295450352174	-14.0862717063554	-10.9048072322386	-14.1835110354742	-14.2609737265324	-6.7676856230097	-0.642416505835794	-13.6144159380918	-14.158173745199	-14.2288271941611	-11.1598897555107	-5.01118651966689	-14.241852300378	-13.8244997222428	-14.2708653386712	-9.9199800751688	-13.7668031376675
G80314	-14.2378197626559	-8.42857178548327	-14.0085855205264	-8.88411952437774	-7.04550906999836	-2.40644373008304	-13.3858319882143	-6.16109636723285	-12.8344687424914	-14.2600094086985	-14.2183985745901	-14.2110092554701	-7.07407781576214	-9.18299227223941	-8.19818293387033	-5.11408862028088	-14.1497612197407	-14.203093637452	-8.33211712063335	-7.74617996545195	-5.05831759703536	-14.0932916817353	-14.1976999327422	-5.98947706725066	-3.67478009956506	-12.7836876992252	-14.2747878391007	-14.2829031238281	-14.1671981812033	-9.30340313764014	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-14.047651261994	-10.1319561862913	-10.7704605400532	-11.7815198625424	-10.3828211000784	-14.1547411051289	-14.2397349284951	-14.1190997183192	-6.35876056105537	-6.16089822961371	-7.45318860490757	-14.1297857940061	-11.7288783828012	-14.1527869704871	-14.0332497302791	-14.2379581130993	-8.73791367058801	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-14.2087056848343	-1.36879427325658	-14.0862717063554	-14.0872050995697	-14.1835110354742	-4.1701986962686	-14.0181818654611	-14.1069947521898	-3.34662244910384	-6.03413326937126	-14.2288271941611	-8.16495446184876	-14.1645341940811	-6.27516611341368	-13.8244997222428	-14.2708653386712	-14.1346781686836	-13.7668031376675
G80315	-11.3948456333342	-14.1686770143251	-14.0085855205264	-14.1344594071154	-3.92069071932239	-3.44168099472054	-13.3858319882143	-5.77821318524136	-14.2622651745162	-2.65479289396648	-5.06761216549785	-7.59489675957807	-5.98902965210905	-13.5927443536324	-5.77717588143294	-14.1319781175193	-14.1497612197407	-14.203093637452	-6.89850036954144	-14.0618271305782	-4.19049159093295	-6.72589517074899	-14.1976999327422	-4.49004149928955	-8.33838832450457	-14.187320761644	-14.2747878391007	-4.84728980082071	-10.7899999217905	-8.75882278340278	-11.0329828657656	-10.8701254344871	-6.38121220910552	-11.155337582919	-13.6154302515033	-6.46480618414684	-3.68376107547386	-14.2562302528615	-14.1990643135679	-9.66950169558248	-14.1982973415806	-14.1547411051289	-14.2397349284951	-14.1190997183192	-14.1775855811384	-13.9413437028146	-6.73364023494087	-14.1297857940061	-12.046979154659	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-3.59722611926735	-13.8088547415062	-13.990624531855	-7.99529190602999	-14.2087056848343	-14.2295450352174	-14.0862717063554	-14.0872050995697	-14.1835110354742	-5.81901082965749	-14.0181818654611	-7.23982516661343	-13.6144159380918	-14.158173745199	-2.59619673588875	-6.48953370381916	-14.1645341940811	-11.7978677564562	-4.76922641613975	-14.2708653386712	-14.1346781686836	-13.7668031376675
G80316	-14.2378197626559	-4.60247746937122	-14.0085855205264	-14.1344594071154	-9.87189660042585	-14.162181885352	-4.73330521514443	-5.71199249858061	-10.204298414476	-2.18142325146234	-5.32655416452702	-14.2110092554701	-2.76929718930571	-13.5927443536324	-8.49079882682779	-14.1319781175193	-5.03966683636711	-7.14609137566161	-8.23100238673654	-14.0618271305782	-4.51205735768407	-10.3748939690519	-14.1976999327422	-5.57514044431629	-14.2686151708482	-9.94126400864223	-12.8960936110332	-14.2829031238281	-9.80381465943055	-10.1557821673778	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-14.047651261994	-6.57456985083454	-14.1990643135679	-10.2100305105824	-11.966511816216	-9.30939952973904	-14.2397349284951	-14.1190997183192	-14.1775855811384	-13.9413437028146	-4.33927005932117	-8.9834391442306	-9.64143373090501	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-3.98831051089164	-13.8088547415062	-11.2021547364577	-13.9280410306545	-14.2087056848343	-8.26966850371702	-14.0862717063554	-14.0872050995697	-5.93167758983663	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-2.19285152104223	-9.37228057245743	-14.1645341940811	-8.61743026494693	-13.8244997222428	-14.2708653386712	-5.362734261593	-13.7668031376675
G80317	-5.3661599560702	-5.62812591407881	-14.0085855205264	-14.1344594071154	-14.263543000882	-14.162181885352	-13.3858319882143	-14.0531813946622	-7.23305043278747	-14.2600094086985	-14.2183985745901	-14.2110092554701	-13.9500872598199	-13.5927443536324	-6.28936496282195	-14.1319781175193	-14.1497612197407	-5.31948770191073	-6.82673118690984	-14.0618271305782	-14.2072299801984	-14.0932916817353	-6.08521066447588	-8.37415149671484	-14.2686151708482	-10.3517991551957	-11.401152698623	-14.2829031238281	-14.1671981812033	-8.31046283522024	-14.1919253178251	-13.805714644195	-14.0836290503587	-10.9621340844524	-13.6154302515033	-14.2079236370228	-14.047651261994	-14.2562302528615	-8.63869515578899	-14.1244750004078	-8.58201870469481	-6.24849910458661	-11.8150976609008	-12.6589504560906	-14.1775855811384	-13.9413437028146	-14.0335118771984	-4.30234299533009	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-12.6560131730111	-14.1034162651924	-13.9741544434437	-13.8088547415062	-8.24734736254393	-13.9280410306545	-14.2087056848343	-14.2295450352174	-14.0862717063554	-9.15106965655354	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-14.241852300378	-13.8244997222428	-14.2708653386712	-14.1346781686836	-0.312704541665647
G80318	-14.2378197626559	-5.93279744355836	-14.0085855205264	-9.78694862802703	-7.22243737740577	-3.31750060858119	-5.46839826988062	-8.40853587367691	-9.33542541739799	-10.5553137026475	-6.34393274625447	-14.2110092554701	-13.9500872598199	-13.5927443536324	-10.6618247997363	-6.74422630415195	-5.8076687708554	-14.203093637452	-9.34126438956544	-6.76338108661382	-4.27147565801779	-11.3970629913396	-14.1976999327422	-7.20230747601883	-14.2686151708482	-14.187320761644	-14.2747878391007	-14.2829031238281	-14.1671981812033	-14.2286468676496	-10.4933933122409	-13.805714644195	-14.0836290503587	-12.5822724890692	-8.38077440457287	-8.809748269922	-5.69722702497685	-13.1237333511538	-14.1990643135679	-11.4429046514413	-14.1982973415806	-14.1547411051289	-14.2397349284951	-14.1190997183192	-7.98211132260958	-13.9413437028146	-6.72097262089055	-14.1297857940061	-14.066668272339	-6.56140161107265	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-7.75564146537618	-13.8088547415062	-8.74227801131402	-11.8437018195946	-14.2087056848343	-2.06716330882425	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-7.52428913598467	-1.65908605423741	-3.91380188050572	-14.158173745199	-14.2288271941611	-9.27586269856402	-14.1645341940811	-4.84822903459913	-7.56955899158512	-14.2708653386712	-6.35382262366756	-13.7668031376675
G80320	-14.2378197626559	-5.4402023009803	-14.0085855205264	-14.1344594071154	-4.18608734961471	-14.162181885352	-13.3858319882143	-9.96189328809364	-8.7896947142938	-14.2600094086985	-6.7413853676968	-9.91405919826293	-13.9500872598199	-5.8051830773227	-14.1624781887562	-14.1319781175193	-10.1750150063746	-8.57206465944726	-11.0714100028568	-8.11899651447695	-8.3471207567188	-14.0932916817353	-8.56874722045064	-8.26066615860188	-8.89597221273921	-14.187320761644	-11.6418094169313	-1.27590543037295	-14.1671981812033	-14.2286468676496	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-4.46645526157807	-11.3151321088119	-11.3047060830142	-14.2562302528615	-14.1990643135679	-14.1244750004078	-7.45651981622559	-14.1547411051289	-8.28471758616785	-14.1190997183192	-14.1775855811384	-10.9527073671638	-11.0262796267634	-14.1297857940061	-14.066668272339	-11.0097793375981	-4.8409131949489	-5.16259672738534	-14.1365398691363	-14.1034162651924	-10.5600992835518	-13.8088547415062	-13.990624531855	-9.21502975794548	-5.87921160745461	-5.75788801076011	-6.68270040585786	-14.0872050995697	-12.4536823912081	-14.2609737265324	-3.17566424651474	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-11.7446295427623	-2.46822672858573	-14.2708653386712	-14.1346781686836	-13.7668031376675
G80321	-6.61014803492659	-4.87036861074175	-14.0085855205264	-12.1934027758574	-10.2214443785958	-14.162181885352	-13.3858319882143	-8.53996973292452	-11.7185276878744	-2.64820136240811	-9.70757927696594	-14.2110092554701	-13.9500872598199	-7.67525420250668	-9.00584350802322	-3.17094284135518	-6.30311947783965	-14.203093637452	-7.59499377801739	-10.3152146386273	-5.36798024197266	-14.0932916817353	-7.27257855237024	-8.52307538457047	-14.2686151708482	-14.187320761644	-14.2747878391007	-14.2829031238281	-14.1671981812033	-11.2296082547147	-10.2660154831769	-13.805714644195	-14.0836290503587	-13.0684505689411	-9.57255674271976	-14.2079236370228	-5.1088578003427	-14.2562302528615	-14.1990643135679	-14.1244750004078	-9.56008233981788	-10.3197543933869	-12.4038110800204	-14.1190997183192	-10.570075753216	-11.4636757285366	-7.23228040780483	-14.1297857940061	-4.33537689321993	-14.1527869704871	-10.8787132278155	-14.2379581130993	-14.1365398691363	-14.1034162651924	-13.9741544434437	-13.8088547415062	-8.41971301815221	-12.0671777898194	-9.92782495315363	-14.2295450352174	-14.0862717063554	-11.0867107477226	-14.1835110354742	-14.2609737265324	-6.03574703848067	-1.068775469062	-13.6144159380918	-14.158173745199	-14.2288271941611	-8.93332204308457	-5.08543182962978	-14.241852300378	-13.8244997222428	-14.2708653386712	-9.73750996417576	-13.7668031376675
G80322	-11.1986558185725	-3.92551236345092	-14.0085855205264	-7.15671907558973	-7.74622300106198	-4.70836517563515	-3.33491142610243	-10.9293629763824	-9.52785021694692	-5.54824809513195	-9.10688504155222	-14.2110092554701	-8.44023130512922	-8.37298555876576	-14.1624781887562	-4.63541208623063	-5.08453801728577	-12.9825858328907	-14.2620398102258	-14.0618271305782	-2.77364854810333	-14.0932916817353	-9.3772709826921	-5.2915988317475	-7.60339411732882	-14.187320761644	-11.2906136770407	-14.2829031238281	-10.4421620919315	-14.2286468676496	-9.9723737691835	-13.805714644195	-14.0836290503587	-10.0530412803101	-6.23439913382714	-5.53634021831745	-9.224811618645	-11.6315960258827	-14.1990643135679	-12.7668204100735	-12.2427139754122	-14.1547411051289	-14.2397349284951	-9.31236610981824	-12.2674715972283	-13.9413437028146	-7.11533257786501	-14.1297857940061	-5.50176509475729	-10.3302386788835	-8.49494103537951	-14.2379581130993	-14.1365398691363	-14.1034162651924	-5.36898287799536	-11.0022236969301	-8.58819191051236	-8.53250105592259	-10.042320016474	-4.20775952568785	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-6.65120086590937	-14.1069947521898	-7.58593004168079	-7.17028056270401	-14.2288271941611	-6.42000061525693	-6.28600391382614	-10.3367738761865	-6.57882199829886	-1.86211213608884	-14.1346781686836	-6.29005103338434
G80323	-14.2378197626559	-4.1462876761409	-14.0085855205264	-6.89137388571941	-7.11395655092607	-14.162181885352	-13.3858319882143	-6.01083776108601	-12.7435050525222	-2.57056439767453	-9.97563858441865	-14.2110092554701	-13.9500872598199	-13.5927443536324	-8.4991108157723	-9.85287224710958	-3.44053259782032	-14.203093637452	-7.56349577615433	-3.84772270983331	-3.56815988442664	-10.194371351441	-14.1976999327422	-6.19960765265498	-14.2686151708482	-14.187320761644	-10.5512790986928	-14.2829031238281	-14.1671981812033	-9.34497494343585	-14.1919253178251	-13.805714644195	-8.56392739771055	-11.5924521485888	-13.6154302515033	-14.2079236370228	-3.25742639254593	-14.2562302528615	-14.1990643135679	-14.1244750004078	-10.7917982319011	-14.1547411051289	-14.2397349284951	-11.2012613912643	-5.24911497533701	-13.9413437028146	-9.98700428318859	-14.1297857940061	-8.79114838552153	-5.26423511073121	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-6.49468087541428	-13.8088547415062	-13.990624531855	-11.036803739012	-14.2087056848343	-2.85603192966875	-14.0862717063554	-12.0898038135332	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-3.51859546012927	-14.158173745199	-14.2288271941611	-7.68804618013105	-14.1645341940811	-14.241852300378	-6.93248300289574	-14.2708653386712	-14.1346781686836	-4.13442790904525
G80324	-14.2378197626559	-4.14441915559914	-12.7269054663654	-14.1344594071154	-4.05570646477774	-11.5472764669427	-13.3858319882143	-14.0531813946622	-8.35014175450351	-14.2600094086985	-14.2183985745901	-14.2110092554701	-13.9500872598199	-7.13426017950519	-9.25345525654745	-14.1319781175193	-11.1577024524908	-2.70512553774555	-5.98593794164165	-14.0618271305782	-9.27233960289987	-14.0932916817353	-14.1976999327422	-4.4067651496639	-14.2686151708482	-14.187320761644	-14.2747878391007	-7.5365539918327	-14.1671981812033	-14.2286468676496	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-3.80113456292754	-6.03342883414929	-14.047651261994	-14.2562302528615	-14.1990643135679	-14.1244750004078	-5.22247928240062	-14.1547411051289	-8.45035365920949	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-3.72834846537074	-3.16980204916716	-8.98051307002179	-13.990624531855	-13.9280410306545	-1.61914641013814	-6.11515383336634	-8.98067233425344	-14.0872050995697	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-14.241852300378	-13.8244997222428	-12.4674376755518	-14.1346781686836	-13.7668031376675
G80325	-6.16143729923572	-5.33731585437432	-5.13816127283855	-11.8406389278209	-3.85757678496936	-1.64671457810967	-13.3858319882143	-6.71543889948311	-7.2043911846575	-14.2600094086985	-5.72278529247156	-14.2110092554701	-13.9500872598199	-5.02974078237032	-6.98136560128031	-4.86626216556866	-4.11876549933227	-4.60459318235238	-6.88105508418368	-14.0618271305782	-6.237084514954	-14.0932916817353	-14.1976999327422	-3.20981899913484	-14.2686151708482	-7.88136085995292	-11.8058068900155	-5.87208160496208	-14.1671981812033	-8.24610149655055	-9.01991530740716	-13.805714644195	-14.0836290503587	-14.0684505689411	-10.6412940156663	-9.52532948358507	-14.047651261994	-14.2562302528615	-8.54622493157994	-13.0891961488507	-6.24464295420848	-8.03208532257954	-9.05519470334958	-14.1190997183192	-14.1775855811384	-13.9413437028146	-14.0335118771984	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-6.71893863990936	-9.63351666507453	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-14.2087056848343	-14.2295450352174	-14.0862717063554	-14.0872050995697	-6.6197662696487	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-4.71798660853192	-14.1645341940811	-3.34756606927474	-13.8244997222428	-13.0998729416384	-14.1346781686836	-13.7668031376675
G80326	-3.17397635847783	-14.1686770143251	-10.9239242853802	-14.1344594071154	-14.263543000882	-14.162181885352	-13.3858319882143	-14.0531813946622	-14.2622651745162	-14.2600094086985	-14.2183985745901	-14.2110092554701	-13.9500872598199	-13.5927443536324	-4.09038019167534	-14.1319781175193	-14.1497612197407	-2.90075552118927	-8.39006309086197	-14.0618271305782	-14.2072299801984	-14.0932916817353	-4.624017230377	-12.7311335468752	-14.2686151708482	-14.187320761644	-8.12860582282051	-14.2829031238281	-14.1671981812033	-6.40501854160943	-14.1919253178251	-13.805714644195	-14.0836290503587	-12.3066956944449	-13.6154302515033	-14.2079236370228	-14.047651261994	-11.7393132713579	-6.86259126544485	-14.1244750004078	-7.90669311653832	-7.81125109723685	-11.7250290453517	-9.35399507829529	-14.1775855811384	-13.9413437028146	-14.0335118771984	-4.85639652641093	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-13.9741544434437	-13.8088547415062	-13.990624531855	-13.9280410306545	-14.2087056848343	-14.2295450352174	-14.0862717063554	-10.4990152178241	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-14.241852300378	-13.8244997222428	-14.2708653386712	-14.1346781686836	-0.780199030609082
G80327	-9.5231533458752	-4.22317270794224	-9.92202306098964	-7.51535705275361	-4.04044580211314	-14.162181885352	-3.92857964029164	-3.59474632193048	-10.2042893988065	-14.2600094086985	-3.42073582309777	-14.2110092554701	-13.9500872598199	-5.5399661226795	-7.42058199305648	-7.05678186347181	-3.59774694569181	-12.1522760135474	-7.53648228256459	-4.80885225288505	-2.94989085182014	-14.0932916817353	-4.05827934633255	-13.7311335468752	-14.2686151708482	-14.187320761644	-11.9882665023458	-14.2829031238281	-10.0264613430721	-8.02299299660245	-6.86446555041725	-13.805714644195	-7.49442876085963	-14.0684505689411	-7.52056821519926	-14.2079236370228	-11.2630212674627	-12.1040477330512	-9.09362756262361	-10.4586640177614	-9.11330004628941	-14.1547411051289	-12.363923527791	-12.1515950151676	-14.1775855811384	-13.9413437028146	-6.17089335038243	-14.1297857940061	-14.066668272339	-5.09451178775876	-7.11753289541161	-14.2379581130993	-10.6659736760595	-13.0561046447079	-13.9741544434437	-13.8088547415062	-13.990624531855	-7.58726116216162	-5.80802621560198	-2.78906157855383	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-5.89681272680585	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-8.13913855347717	-14.1645341940811	-14.241852300378	-5.8088648357898	-14.2708653386712	-14.1346781686836	-13.7668031376675
G80328	-14.2378197626559	-3.76072969392097	-14.0085855205264	-14.1344594071154	-1.67245482628034	-14.162181885352	-13.3858319882143	-8.64103351385829	-9.00870489356959	-14.2600094086985	-6.72065222343969	-9.98686687025144	-13.9500872598199	-5.71319787569066	-14.1624781887562	-14.1319781175193	-14.1497612197407	-3.95768424306125	-10.3314098143077	-6.6516559885923	-7.02355838590872	-14.0932916817353	-3.12767301667422	-7.62646104884207	-8.84777251050405	-14.187320761644	-14.2747878391007	-14.2829031238281	-14.1671981812033	-14.2286468676496	-14.1919253178251	-11.6531220822755	-14.0836290503587	-14.0684505689411	-4.48360553056782	-12.5928909865004	-6.65276806116026	-14.2562302528615	-14.1990643135679	-9.89181452773733	-10.2763545999244	-14.1547411051289	-6.48306220540272	-14.1190997183192	-14.1775855811384	-10.1959484332693	-12.7559758054134	-14.1297857940061	-7.83245619542103	-14.1527869704871	-6.09055426580375	-4.76696267978473	-14.1365398691363	-5.73147917074053	-4.23944352404552	-13.8088547415062	-13.990624531855	-11.4103719478961	-6.1060718315761	-7.18045933971282	-14.0862717063554	-14.0872050995697	-14.1835110354742	-9.80114416879727	-14.0181818654611	-14.1069947521898	-13.6144159380918	-8.20912472338849	-14.2288271941611	-8.66803589373398	-14.1645341940811	-12.0478018685114	-2.81637535068323	-14.2708653386712	-14.1346781686836	-7.26985076860041
G80329	-14.2378197626559	-14.1686770143251	-14.0085855205264	-14.1344594071154	-11.8281209630958	-12.0123153423021	-13.3858319882143	-14.0531813946622	-5.56762487052315	-14.2600094086985	-14.2183985745901	-4.78629981840409	-5.36975034623246	-13.5927443536324	-5.45081686799035	-14.1319781175193	-11.9253845128397	-11.6240355161161	-2.53655304756346	-14.0618271305782	-14.2072299801984	-14.0932916817353	-5.79766135173795	-13.7311335468752	-14.2686151708482	-14.187320761644	-14.2747878391007	-11.578290710012	-14.1671981812033	-6.15198350416628	-14.1919253178251	-13.805714644195	-14.0836290503587	-14.0684505689411	-13.6154302515033	-14.2079236370228	-14.047651261994	-14.2562302528615	-14.1990643135679	-14.1244750004078	-6.64872092041983	-11.9432967461441	-9.29947190260977	-14.1190997183192	-14.1775855811384	-2.08564258930861	-14.0335118771984	-14.1297857940061	-14.066668272339	-14.1527869704871	-14.0332497302791	-14.2379581130993	-14.1365398691363	-14.1034162651924	-11.3633059027919	-13.8088547415062	-13.990624531855	-10.5661722427824	-14.2087056848343	-1.84442191631169	-14.0862717063554	-14.0872050995697	-14.1835110354742	-14.2609737265324	-14.0181818654611	-14.1069947521898	-13.6144159380918	-14.158173745199	-14.2288271941611	-14.2395877288277	-14.1645341940811	-3.08366158214254	-4.84262441531107	-14.2708653386712	-6.62934468075841	-13.7668031376675
G80330	-14.2378197626559	-6.64605273685154	-14.0085855205264	-9.2350232588415	-6.65259328882072	-3.70728835028996	-13.3858319882143	-9.35778694078555	-9.4158258682613	-5.66001558120118	-9.6967732809905	-6.44765473338976	-5.81609411883325	-8.94860390558823	-10.0590961859983	-14.1319781175193	-12.6409109198678	-14.203093637452	-14.2620398102258	-8.93408287376414	-6.19701104676103	-14.0932916817353	-4.2703643360888	-7.74937956432816	-5.0780990459012	-14.187320761644	-14.2747878391007	-14.2829031238281	-14.1671981812033	-14.2286468676496	-14.1919253178251	-13.805714644195	-9.09237944654471	-14.0684505689411	-8.08302016539645	-14.2079236370228	-10.8284916835589	-14.2562302528615	-12.2778476957027	-14.1244750004078	-11.4719727139775	-12.5578939836486	-12.8766823710054	-14.1190997183192	-14.1775855811384	-7.76365746599117	-5.88059783714837	-14.1297857940061	-14.066668272339	-14.1527869704871	-11.8931104127928	-14.2379581130993	-14.1365398691363	-14.1034162651924	-9.93399788686883	-9.90538874257124	-13.990624531855	-9.56709068657611	-6.70410992250893	-6.00186803480559	-14.0862717063554	-14.0872050995697	-14.1835110354742	-3.80803064052023	-14.0181818654611	-8.78247078453343	-1.84308169202158	-4.26050646807885	-2.9105949431494	-11.8354597082789	-3.9425829013537	-6.40469797770344	-6.84915694555778	-3.98545175186744	-14.1346781686836	-13.7668031376675
