feature	Escherichia_coli	Akkermansia_muciniphila	Klebsiella_pneumoniae	Dialister_invisus	Bifidobacterium_longum	Bacteroides_uniformis	Eubacterium_sp_CAG_180	Blautia_wexlerae	Ruthenibacterium_lactatiformans	Bacteroides_fragilis	Fusicatenibacter_saccharivorans	Bacteroides_ovatus	Bacteroides_thetaiotaomicron	Ruminococcus_torques	Ruminococcus_gnavus	Roseburia_faecis	Eubacterium_rectale	Bifidobacterium_bifidum	Flavonifractor_plautii	Roseburia_inulinivorans	Faecalibacterium_prausnitzii	Sellimonas_intestinalis	Ruminococcus_bromii	Anaerostipes_hadrus	Parabacteroides_distasonis	Hungatella_hathewayi	Streptococcus_salivarius	Streptococcus_thermophilus	Veillonella_atypica	Erysipelatoclostridium_ramosum	Agathobaculum_butyriciproducens	Gemmiger_formicilis	Lachnospira_pectinoschiza	Haemophilus_parainfluenzae	Dorea_longicatena	Blautia_obeum	Roseburia_intestinalis	Veillonella_parvula	Clostridium_innocuum	Intestinibacter_bartlettii	Eggerthella_lenta	Clostridium_symbiosum	Gordonibacter_pamelaeae	Veillonella_dispar	Eubacterium_sp_CAG_38	Bacteroides_xylanisolvens	Eubacterium_eligens	Clostridium_clostridioforme	Roseburia_hominis	Ruminococcus_bicirculans	Coprococcus_comes	Enterococcus_faecalis	Clostridium_bolteae	Lactococcus_lactis	Bifidobacterium_pseudocatenulatum	Eubacterium_siraeum	Intestinimonas_butyriciproducens	Dorea_formicigenerans	Bifidobacterium_adolescentis	Bacteroides_vulgatus	Bifidobacterium_dentium	Haemophilus_sp_HMSC71H05	Bifidobacterium_breve	Parabacteroides_merdae	Ruminococcus_lactaris	Bacteroides_stercoris	Alistipes_putredinis	Barnesiella_intestinihominis	Bacteroides_dorei	Eubacterium_hallii	Odoribacter_splanchnicus	Alistipes_finegoldii	Collinsella_aerofaciens	Prevotella_copri	Parasutterella_excrementihominis	Bacteroides_caccae
G78744	0.077341451854027	0	0	0.00367265777300715	0.0142998611051239	0.0796553662761001	0.0319771271034642	0.000567001549977601	0.0169895428271203	0	0.00553629154981657	0.121530666142306	0	0	0.0857257534824487	0	0	0	0.02493296549412	0	0.0708790944458152	0	0	0.0113388307845935	0.019534798682444	0.00155487847873554	0.00144805934742912	0	0.000609909234743943	0.0158368363773952	0.000781539973809309	0.00025054487258668	0.0106600092076491	0.00602297871548794	0	0	0	0.0894500204986713	0.0019687526035913	0.000890259445466683	0.0025623589184823	0.00609069084272993	0.000302454169541765	0.00898250876732023	0	0	0	0.00417504775105221	0.00241223203075671	0	0.000381168267236662	0	0.0045444139045303	0.00539776674002314	0	0	0	0.00067082014388777	0	0.234545007010756	0	0.00471344417785225	0	0	0	0	0	0	0	0.000731731053031598	0	0.0129157132042349	0	0	0	0
G78746	0.00379463240511618	0.000236426630103083	0.000234225451151637	0.00677142677618132	0.00387357468660214	0.176992096967136	0.0517229027867326	0.00632358691315068	0.000754504112402603	0.000434832896499365	0.00079802742348802	0	0	0.00276568129890369	0	0.000612327962856906	0.048439944434239	0	0.00173913147882006	0.00105246369955748	0.0210870942476791	0	0	0.00165928871503577	0	0.000297559372800072	0.000113760930354298	0	0	0	0.00127038041575068	0.00119644081369982	0	0	0.00245511495957235	0	0.00195764851654546	0.000208611732443897	0	0.000109258518862703	0.000350687828400892	0.000100353749468215	0.000197705891275367	0	0.00635550400794666	0	0.00979954863825065	0	0	0	0	0	0	0	0	0	0.0131052191553796	0.000497566496615587	0.00710970795958315	0.124122179839522	0	0	0	0	0.00707528952506963	0.252737966454833	0	0.0528542087141873	0	0.000499167354034821	0.0178878807489291	0	0.00175824171426216	0	0	0.0356690043187131
G78747	0.00161066901383047	0.00493461529520314	0.00112087492775337	0	0.0731090821932194	0	0	0.0338853737545723	0.00713558237799438	0	0.0146387107272921	0.0855049408279043	0	0.00117177824111817	0.013287969262415	0.0560136853758388	0	0	0.0145994310051681	0.00712375838000806	0.0667240230772376	0.00611731570395274	0	0.0589691838555532	0	0.00129402635589192	0	0	0	0.000690200831607831	0.000849624397677526	0	0	0.000744611263019424	0.003588583388846	0	0	0.000112828997733801	0.000988305865584791	0.00204865795618788	0.00357255084920354	0.00087116812282208	0.000437387722120816	0.000740202314617748	0	0	0.0145738791451129	0	0.00170285611677461	0	0	0	0.0013363121791989	0	0.002783148678558	0	0.0157898470736206	0	0.0306899884004576	0.384920434513889	0	0.000230768367478635	0.000403819592244419	0	0.00423920388821151	0	0	0	0	0.00532691149957955	0	0	0.0386207847447179	0	0	0
G78748	0.0249973414746068	0	0.00194975201935386	0	0.449892523546332	0	0	0.00520550776434471	0	0	0	0	0	0	0.130556255547765	0	0	0.212022677146575	0	0	0	0	0	0	0	0	0	0	0	0.0112573419567927	0	0	0	0	0	0	0	0	0	0.00630593219804879	0.0762547114422033	0	0.00953447744795168	0	0	0	0	0	0	0	0	0.00940162620722813	0.00893804740488406	0	0	0	0	0	0	0	0.00081801550858166	0	0.000120446456198156	0	0	0	0	0	0	0	0	0	0.00279447783009907	0	0	0
G78749	0.00539427942395457	0	0	0	0.590386677820292	0	0	0.00463837527476385	0	0	0	0	0	0	0.0203206824208121	0	0	0.22916373947425	0.0017709868805364	0	0.00224558011887965	0	0	0.00701694965836598	0	0	0	0	0	0.00213762242507631	0	0	0	0	0	0	0	0	0.000323672788842662	0	0.00198800387726352	0	0.000154826154563972	0	0	0	0	0	0	0	0	0.000621908421631477	0	0	0	0	0	0	0	0	0.000538887152463604	0	0	0	0	0	0	0	0	0	0	0	0.0606379738884589	0	0	0
G78750	0	0	0	0.000822444284402434	0.00762321806239731	0.0139686458624949	0	0.000312268687545012	0.000270245986882114	0.0272099988413741	0.0159214007406801	0	0	0.00305695136512744	0.00139495355390982	0	0.0357528136699445	0.00317651595391831	0.00218488027232311	0.0189208210275191	0.0272142011114404	0	0.0263769488277568	0.0299600844376132	0.00815760673916049	0	0	0.00133742247562133	0.00105106778681844	0	0	0.000744001909831691	0.000198507233607595	0.00383867365150654	0	0.00735777466987667	0.00117223324039646	0	0	0.000758009476719324	0	0	0	0.00135883404214957	0	0.0269281465847851	0	0	0.000442639113649193	0.00113741443127578	0.00492305943670771	0	0	0.000224421232349715	0.00397144537479146	0	0	0.00185770353144769	0.00172313083527722	0.476680402753567	0	0.000389210251377794	0	0	0	0.0729946317000444	0	0	0	0.00180837688519338	0	0.00579132847564254	0.0115455368990329	0	0.00222109983813256	0.112298363576004
G78751	0.028537470988433	0	0	0	0.0759330731013981	0.118982753225338	0	0.015490204098818	0	0.0225856930707972	0	0.050776430391391	0.0470721707077757	0	0.000408839698334708	0	0	0.0518464342887694	0	0.058448775376089	0	0	0.0421165895208425	0	0.0796408331248964	0	0.00283317510130234	0	0.116768838254194	0	0	0	0	0.00472245855072528	0	0	0	0.0427033464949447	0	0	0	0	0	0.00716079531322491	0	0	0.174728966182616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00463825037411133	0.0324071467339479	0	0	0	0.000516950195864018	0	0	0	0	0	0	0	0	0	0
G78757	0.0163576514711806	0	0	0	0.358198686283741	0	0	0	0	0	0	0	0	0	0	0	0	0.236306422057249	0	0	0	0	0	0	0	0	0.000135603742663297	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026060719275852	0	0	0	0	0	0	0	0	0	0	0.000323508928846436	0	0	0	0	0	0	0	0	0.000663118302065137	0	0.386549668770858	0	0	0	0	0	0	0	0	0	0	0	0	0
G78758	0	0	0.000386679090606092	0	0.174646049924367	0	0	0.000355031695467132	0	0	0	0	0	0	0	0	0	0.18882298129679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138948088657574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263394459542611	0	0	0	0	0	0	0.207995293751923	0	0.00151536941723926	0	0.000139709228540663	0	0	0	0	0	0	0	0	0	0.119177480194339	0	0	0
G78762	0.000470397196462623	0.000801195860853668	0.000324192662426943	0	0.0437173992245052	0.00105459212487288	0	0	0	0	0	0.00355764366153488	0	0	0.00151252516668626	0	0	0.0781989844954641	0.0143117162929061	0	0.000832605530569773	0	0	0.00311691115313747	0	0	0	0	0	0.00255340672144496	0	0	0	0	0	0	0.00014770023259359	0	0.00195948975240829	0	0.00978585709821766	0	0.00136482493409267	0	0	0	0	0	0	0	0	0.023754185930537	0	0	0.0787885390103735	0	0	0	0.0344838288187957	0.0128404474781089	0.00340408527625615	0	0	0	0	0	0	0	0	0	0	0	0.348426842953022	0	0	0.00888731618955337
G78766	0	0	0	0.00147033610168776	0.158854416219851	0.00016244818213082	0	0	0.000200059337599532	0	0	0	0	0.000799637172385329	0.0106110472366104	0	0.000506550242802015	0.000248773786305018	0.000509251043859609	0	0.000389815619312688	0	0	0	0	0	0.000133739667185287	0	0	0.00117284786667726	0	0	0	0	0	0	0	0.00493826468930685	0.0036316771554443	0	0.007609356935267	0	0.000802838121786922	0.000762226076254217	0	0	0	0	0	0	0	0.0012408680414611	0	0	0	0	0	0	0.000210062304479509	0.000395217221427876	0.565162827294576	0	0	0	0	0.000126237442025305	0	0	0	0	0	0	0.000296387908653707	0.070797698597404	0	0
G78768	0	0	0	0	0.00922699723190083	0.310062306981308	0.0476361857091443	0.00186379944086017	0.00214959935512019	0.0355319893404032	0.00653309804007059	0.000543799836860049	0	0	0.000390899882730035	0.0121524963542511	0.00572339828298052	0	0	0	0.0388309883507035	0	0.00303139909058027	0.00275769917269025	0.0208330937500719	0	0	0	0	0	0	0.00248289925513022	0.0231009930697021	0	0	0	0	0	0	0	0.000641899807430058	0	0.000176099947170016	0	0	0	0.0285786914263926	0	0.0388699883390035	0.0155827953251614	0	0	0	0	0	0	0.00178939946318016	0	0.0169218949234315	0	0	0	0	0	0	0.0209432937170119	0	0	0.33442649967205	0	0	0	0	0	0	0.00392879882136035
G78769	0	0.0031655110039192	0	0	0.00292604965392134	0.329390489843498	0.0156043978467283	0.0039811199629345	0	0.0449072052259789	0.000371795253944061	0.00681554614292182	0	0	0.000694077822738185	0	0.000435611603692866	0	0.00707281205444835	0	0.0149159214590778	0	0.00275130488431136	0.0140756061703008	0.0436578851501755	0	0	0	0	0.000421107887840865	0	0.00121661169591649	0	0	0	0	0	0.000382297944733441	0	0	0	0	0	0	0	0	0.0296475957140219	0	0.000189348511088541	0	0	0	0.0016982350878295	0	0	0	0	0	0.0120299820814093	0.000227758351689703	0	0	0	0	0	0.0455222628037303	0	0	0.246703105335587	0	0	0	0	0	0	0.170422262183571
G78770	0.0557920789851003	0	0	0	0.58525950868363	0.00316978625872501	0.000679047013678461	0	0	0	0	0	0	0	0.143909556418965	0	0.00107433259300639	0.000110123841811752	0	0	0	0	0	0	0	0.000497507710419306	0.00665724129273988	0	0.0251941545344567	0	0	0	0	0	0	0	0	0.00323289992283329	0.00327160830319764	0.0335304593444481	0.0322568836153027	0	0.00466280949825637	0.000145831572535454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016074480124947	0	0	0.000132928779080671	0	0	0.00546648349367638	0	0.0010189205963091	0	0	0.000109523711883623	0	0	0	0	0.000516311781500695
G78772	0.167081157017254	0	0	0	0.110413947521941	0	0	0	0	0	0	0	0	0	0.270640058993604	0	0	0	0.0830408793984125	0	0	0	0	0	0	0.0396853421060845	0	0	0	0.0569467929230082	0	0	0.0669988924695129	0.0112100450774511	0	0	0	0.0157097878006797	0.0664085163012643	0.00605480675433549	0.0135490430344415	0.0474467581126208	0.00249364410340045	0	0	0	0	0	0	0	0	0	0.000896667565601575	0	0	0	0	0	0	0	0.0083364876079022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G78773	0.000693599340450445	0.00401485386900195	0	0	0.000414819219043553	0.271525436410424	0	0.0207294576461275	0.000378008639683045	0.0179317535859806	0	0.0582077289012862	0.000194055771628766	0	0.0149859069496573	0	0	0.000291883887429247	0.000841941974123363	0	0.0540233263039798	0	0	0.00967518064691792	0	0.00148962811912144	0	0.00169008573063899	0	0.00162576724550636	0	0	0	0	0	0	0	0	0	0.00166797937727303	0	0.00293724416397273	0	0	0	0	0	0	0	0	0	0	0.00415309359910038	0.00367575641239292	0	0	0	0	0	0.120520537602507	0	0	0.000327194035565822	0	0	0	0	0	0.266382158232276	0	0	0	0	0.000746614577029438	0	0.0666980690250378
G78774	0	0.000167486831560606	0	0.0017673715029115	0.0187749434494178	0.0520577704429291	0	0.0199800877879274	0.00283966764926275	0.0327930806815002	0	0	0	0	0.0124816232507362	0	0.0320857917006421	0.000105717928349073	0.00199532578591419	0.0491569345605022	0.0562259200137754	0	0.0176293655572791	0.0282418037320631	0.0173961053555241	0	0	0	0	0	0	0	0	0.00345645567630692	0	0	0.0942027832046648	0	0	0.000541003489392417	0	0	0	0.00101513238017008	0.00308083667330908	0	0	0.000340780140246445	0.000299434018647802	0	0	0	0	0	0	0	0	0	0.0392321634783601	0.209152509624486	0	0	0.000545908961446494	0.0248919669891764	0.00990605019899698	0	0	0.000452404657395324	0.000626799194501466	0	0	0	0.0202362735631597	0	0	0
G78775	0.0130357788099013	0	0	0	0.0312091616187548	0	0	0.048762883638885	0	0	0.0183297981531988	0	0	0.0264385936260347	0.00101639970881143	0.0433291505896728	0.103254229239888	0	0.000457744904775158	0.0401792415835993	0.109162408832306	0	0.0228101376745059	0.0731857795249714	0.0065387414505363	0	0.0332964663833522	0	0.000183317983494181	0.000410040224946067	0	0.00133733119218995	0	0.0142049935098633	0	0	0.0295882026026753	0	0	0.00663135053548753	0	0	0	0.00556634605854834	0	0	0.00553374286017458	0	0.00243273865166173	0.00181647819651108	0	0	0	0	0.0563593288501602	0	0	0	0.0601835040017426	0	0	0.0593884260045911	0.0205424152109322	0.00514740496042662	0	0	0	0	0.0993078420993099	0	0	0	0.0253203839296635	0	0.00642253005019792	0
G78776	0.00791424721563258	0	0	0	0.0897382195914984	0.119966622305132	0	0	0	0.00018107429478315	0	0.113191542489884	0	0	0.11003094569702	0	0	0	0	0	0	0	0	0	0	0.00213127446191172	0	0	0	0.0123691750725323	0	0	0	0.000887264044437433	0	0	0	0.0828435907252746	0	0.00149831475854543	0.000432277363402204	0	0	0.000571234377465074	0	0	0	0.00458368068418472	0	0	0	0	0.000548525059832049	0	0	0	0	0	0	0.0521836109355669	0	0.000227593381564456	0.000382356881028286	0	0	0	0	0	0.390263725206452	0	0	0	0	0	0	0
G78777	0.0005511	0	0	0.0387616	0.2811337	0.0221037	0	0.0184184	0	0.2045051	0.02325	0	0	0	0.0319157	0.1338069	0	0	0.0046946	0	0.0574645	0	0.0003632	0.0563104	0.0134342	0.0015735	0.0002254	0.0129729	0	0	0.0031274	0.0002884	0	0	0.0099303	0.0007081	0	0	0.0104129	0.0014253	0.0043112	0	0.0004161	0.0009272	0	0	0.0033975	0	0	0	0.0096056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261658	0	0	0.000267	0.026524	0	0
G78778	0	0	0	0	0.836835687280848	0	0	0	0	0	0	0	0	0	0	0	0	0.00666302229230739	0	0	0	0	0	0	0	0	0	0	0	0.0052100677780172	0	0	0	0	0	0	0	0	0	0	0.00172658866970949	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445854309911392	0	0	0	0.0126807291360588	0.000116411846134759	0	0	0.00113789773877386	0	0	0	0	0	0	0	0	0	0	0	0	0
G78780	0.0098667229444369	0	0	0	0.157822250806695	0.0101567673433868	0	0.00355362036667106	0.00386381648500877	0.0051639532861088	0.00119326250822737	0	0	0.0167438731504406	0.000674230412353305	0.000189987603183571	0.00797867727522687	0.060501677555446	0.000358119112702752	0.00906235854320112	0.00183731547015415	0	0.00342990284565337	0.00202960899147662	0	0	0.00141944300046068	0.00185355715443686	0	0.000970691279167985	0	0.00103415415664302	0	0	0.138693757528697	0	0.00119627022753898	0	0	0.000188584000838151	0	0	0	0	0	0.00259355636240411	0.000535073265535998	0	0	0	0	0	0	0.129636512108326	0.0319972208673561	0	0	0	0.0195355379581696	0.0116662414085751	0.00189125390314241	0	0.000249039159001578	0	0	0.00709821757540728	0	0.00082451612062358	0	0.0696269976895703	0	0	0.13575230829925	0	0	0.00360525288152042
G78782	0.000273846718250133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989472103940932	0	0	0	0	0	0	0	0	0	0.000358761204661515	0	0	0	0	0	0	0	0	0	0	0	0	0.00112349166767851	0	0	0	0	0	0	0	0	0	0	0.00113069289620809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G78783	0.0606888650609403	0	0	0	0.434053952102623	0.00181389758769022	0	0	0	0.00661385582544341	0	0	0.00312066789193259	0	0.00103975593886951	0	0	0.397570389286944	0	0	0	0	0	0	0.00113776121155318	0	0	0	0	0	0	0	0	0	0	0	0	0.00114686170115952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0478093721442214	0	0.000721938840309609	0.0419836587208392	0	0	0	0	0	0	0	0	0	0	0	0	0
G78784	0.0174388982561102	0	0	0	0.473976652602335	0	0	0	0	0.0313906968609303	0	0	0	0	0.00162259983774002	0	0	0.444581055541894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302893969710603	0	0	0.000217299978270002	0	0	0	0	0	0	0	0	0	0	0	0	0
G78787	0.00375170388801493	0.109011429925824	0.00138711235610084	0	0.0839804024125954	0	0	0	0	0	0	0	0	0	0.00240779503139754	0	0	0.522724540687796	0.00254580621030303	0	0.00155772617582024	0	0	0.000481038964156097	0	0	0	0	0	0.0387751407864037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000430434865224083	0	0	0.0156513677607886	0	0.0263642355030758	0	0	0	0	0	0	0.0140124350072356	0	0.000533443208899921	0	0	0	0	0	0	0	0	0	0	0	0	0
G78788	0.115232971019676	0.000212299802136985	0	0	0.00084839883229106	0.00126279363928983	0.000212399849169094	0.00781027160868324	0	0	0.00330165210665534	0	0	0	0.00084859892635528	0	0.000269526704503787	0.000287034935123001	0	0	0	0	0	0	0	0	0	0	0.00583474291264323	0	0.00404520164929533	0	0	0.001899893139765	0	0	0	0	0	0	0	0	0	0.000164677414852722	0.0230989588205415	0	0	0	0.00613288306833042	0	0	0	0	0	0.601221734337312	0	0	0	0	0.00121086922962485	0	0.000440407035347317	0.000431802990585874	0	0	0.00250597806028614	0	0.000257320966586392	0	0	0	0	0	0	0	0
G78789	0.00573113700753761	0	0	0	0.059678191846576	0.000642160170407967	0	0.0143700464733546	0	0	0.0956903661873117	0	0	0.0818193664746387	0.00835878321798753	0	0	0.000483045261340988	0	0	0.272859966978906	0	0	0.035975870939107	0	0	0	0	0.00104719812246407	0	0.00405818025148956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046021212187582	0	0.0353529125679076	0	0.00578834236767985	0	0	0	0.321232099447718	0	0	0	0	0.0005932555880486	0	0	0	0	0	0	0	0	0.000161115096484541	0.00312329265252154	0	0	0.000136912828732052	0	0	0
G78790	0	0.00108776493858506	0	0	0.0248340602464291	0.0922675721423179	0	0.00539454470555612	0	0	0	0.204337415106649	0.010623289910895	0	0.0538136089031226	0	0	0.00375267883905487	0.00221339828265779	0.00109808357817562	0.0495445973606723	0	0	0.0137515407832709	0.0432288886644835	0	0	0	0	0.000414348479092633	0.00265309254637577	0	0	0.000211682383056754	0	0	0.0352790280362447	0	0	0	0	0	0	0	0	0	0	0.0014012311840108	0	0	0	0.00108966837695613	0.00284934706053014	0	0	0	0	0	0	0.308712157641564	0	0.000311662988021562	0.00236427081880709	0	0	0	0	0	0	0	0	0	0	0.000601987430093721	0	0.0189872986562927
G78791	0.0142313097624064	0	0.0654973800867775	0	0.00577038602614177	0.0063361827719696	0	0.0307226031295207	0	0.00118244712698483	0.0413273879961195	0	0.00413335945421636	0.0116586964271217	0.00499556882644125	0.0603301301883096	0.0264135583800234	0.0775806242844328	0.000800444228527828	0.00232405117677615	0.213780274055046	0	0	0.0901368673539983	0.000112118251119456	0.00020541665294386	0.000392413878918095	0.000409732144492797	0.0036369358762687	0	0.00153371761196534	0.00127504478973974	0	0.00715774927816368	0.0245597031188795	0.0211180732318376	0	0.00215987802335123	0	0.00455310215684482	0.000460585779821978	0	0.000184594692021675	0	0	0	0.0027572080273064	0	0.00204205375409444	0	0.00867975453711029	0.000430053577508198	0	0	0	0	0	0.0204265438758258	0.00256500531110162	0.00771733947794739	0	0.0239736850456176	0	0	0	0	0.0388714977686966	0	0	0.024344576224544	0	0	0.0260564817713242	0.0164319307573698	0	0.0301953470325152
G78792	0	0.0143790998729091	0	0.00666112131692854	0.0216576714772376	0.633804367983167	0	0	0	0.0219551438820209	0.000402597992351338	0.0465869392610161	0.0182364387491916	0	0.00106515925976383	0.0572924449811084	0	0	0	0.00600876253280048	0.0338159307975561	0	0.00295521930037771	0	0.00444458181121285	0	0	0	0	0.00062205140731254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240258478913768	0.00534250036458874	0.0203856618700992	0.0173262172012668	0	0	0.000666862314287297	0	0	0.000387594340462469	0	0	0	0	0	0	0.0322797568928277	0	0	0.000140334157333895	0.00121369541346364	0	0	0.000700070397134663	0	0	0	0.00134272681970792	0	0.000900719235061814	0	0.000189046013799759	0.00138123619288935
G78793	0.0151692754396522	0	0.00994745959995401	0	0	0.00297473075058987	0.000731848813425188	0.0111270441704234	0	0	0.127296159389926	0	0	0.0296201121220803	0.022080858435741	0	0.00109051777928268	0.16178662378918	0.0159624702564453	0.00813339923608714	0.0384185100406795	0	0	0.113247624393533	0	0	0	0	0	0.0131883899736412	0	0	0	0.00100865639142793	0.017659843116353	0.0352405268711006	0.00753154790777604	0	0.00928426226827498	0.0015987989393246	0.0118899162481945	0	0.00224838606470993	0	0	0	0	0	0	0.00228151090502768	0	0	0	0.0445809312403371	0	0	0	0.0113730286341728	0.253970252292194	0.0019258441905585	0	0.00126454828475874	0	0	0	0.00461015715685192	0	0.000897372939967682	0	0.00462686968958022	0.000138003488816263	0	0	0.000100475346462312	0	0.00073785331620182
G78794	0.119172752419529	0	0.00106846627023744	0	0.00127263625970983	0	0	0	0	0.487573640243876	0	0	0	0	0.0421229397437441	0	0	0.245558177343193	0	0	0.00773475147280488	0	0	0.00151511938292447	0	0	0	0	0.000687335618650073	0	0	0	0.0118084479359524	0	0	0	0	0.0583470013520635	0	0.000109537549471959	0.000835286336156034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384931954674062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G78795	0.00675064589791062	0	0.00324664348135723	0.0153172076405497	0.0389100103923799	0	0	0	0	0.393952615148869	0	0	0	0	0.0525186267655293	0.00762244554002867	0	0.266153549162758	0.00439010533412151	0	0.000862697557740723	0	0	0.011314791087159	0	0.000133530578502477	0	0	0.00368414366890018	0	0	0	0	0	0.000481010151324653	0	0	0	0.000774177286598631	0	0.00439570661681525	0	0.000588534774463352	0	0.0035815201681185	0	0.00318042831808484	0	0	0	0	0	0.00287555850289716	0.00467747114089126	0	0	0	0	0.122813524297064	0	0.00756983349186964	0	0	0	0	0	0	0	0	0	0	0	0	0.00016113690035018	0	0
G78796	0.0134862493682977	0	0.0019913435413151	0	0.0106336004893398	0.0875491072558174	0	0.00142797464129863	0	0.039081879713889	0	0	0.166505463618201	0	0	0	0	0.107055892935706	0	0	0	0	0	0	0.0429038471405053	0	0	0.00237809084050979	0.000954416725165488	0	0	0	0	0	0	0	0	0	0	0	0.00021382615093826	0	0	0.000110613528034479	0	0	0	0	0	0	0	0	0	0.000164020059653296	0	0	0	0	0	0	0	0	0.507476764408287	0	0	0	0	0	0.00010251253728331	0	0	0	0	0.00209055567495905	0	0
G78797	0.00799404158386226	0.0847469648942646	0	0	0.077825558263876	0	0	0.0114538445339585	0.00468499976740568	0	0.0195494272927672	0	0	0.00186575656428682	0.0215208266952249	0.0198115335768654	0.20618450781792	0.0163147156171828	0.0302165528121653	0.00599513102563089	0.0764340940251272	0.00439338151620482	0.0380551313557648	0.0189374791477944	0	0.000592840396780895	0	0	0.00305253780407955	0.000970093372862696	0.00186125473879658	0.0103789086474565	0.00828455938883217	0.00125891048820297	0.00566279626388501	0	0.0662356585595459	0	0.000815930859963715	0.00131403284031675	0.000182073830938446	0.00136475340750674	0	0.000165667178040695	0.00873834339824799	0	0.0205365275619264	0	0.00254033010385711	0	0	0	0.00175161027796772	0	0	0	0	0	0.0546069431154333	0	0	0.00112735714332162	0.000267008271854237	0	0	0	0	0	0	0	0	0	0.0195842414098917	0	0.0963199577428647	0
G78798	0.0020400019781352	0	0	0.0205797137430142	0.117587824297547	0.0147956704466801	0	0.0194684142062943	0	0.000311736488365542	0.00837654163904519	0.0158464046091351	0.0119730236817621	0	0.00720848083421245	0.00438513331289794	0	0.0899480899683118	0.00476824684564519	0.000398129741242697	0.0116902184217645	0	0	0.0543118241830232	0.00639370136124933	0.000259780406971285	0	0.00147919664485846	0	0	0	0	0	0	0.00966393124738843	0	0	0	0.000314539513951359	0	0.0006885432135447	0	0	0	0.00171835479216266	0	0	0	0.0031156630466926	0	0	0	0.000360489111947436	0.000365794838949162	0.0960854145965155	0	0	0	0.0915577274109674	0.17374814374636	0	0	0.000279601802185279	0	0	0	0.061772076779676	0	0	0	0.011549666710247	0	0.0422380917962849	0.0516292285893393	0	0
G78799	0.000685719993958202	0	0.0161571958675867	0.00465752012277768	0.232812920300622	0.00213358511503186	0	0.0418069549278264	0	0	0.00144224857585475	0.00128147496896357	0.000210018673006944	0	0.0089959001225811	0.00168696947467851	0	0.101454364266256	0	0.00028263257905137	0.0123426590048966	0	0	0.0783547173262998	0	0	0.0310318135162562	0	0.00092321962035765	0.000281027851845968	0	0.000292862714985805	0.000373801143408252	0.000177422651647222	0.0180229921302172	0	0	0.000123263108464916	0.000827036283483887	0	0.00153161182210556	0	0.000277116329282801	0.000388745165508555	0	0	0	0	0	0	0	0	0.000152348789062821	0.00197732480340587	0.0826065423524619	0	0	0	0.122309399027656	0.0184843512017702	0	0.000434279299961827	0	0	0	0.000253747489354139	0.013002302181767	0	0	0	0.00145398314354425	0	0.167943728635815	0.00158647343344023	0	0
G78801	0.00289085142612302	0.000361243883438774	0	0	0.000144157417899549	0.00266896304798201	0	0.00603420342322347	0	0.0102555847994256	0	0.00277440504552963	0	0	0	0	0	0.291181177462983	0	0.000168367060600237	0.0359461173385359	0	0	0.0211805362075715	0.00170437885409759	0	0	0.0358213676507353	0	0.00277890683859381	0	0	0.00357992588447979	0	0	0	0	0	0	0	0.000679970832382538	0	0	0	0.00618176219588262	0	0	0.000369247071108422	0	0	0	0	0	0	0	0	0	0	0	0.0315710747590765	0.000413464682983232	0	0.510119280509427	0	0	0	0	0	0	0	0	0	0	0.00138775274191711	0	0.000926068853224239
G78802	0.0127458364967855	0	0	0	0.0605160153206115	0.000334600714815159	0	0.0295215859973852	0	0	0.0752377465617151	0	0	0.0511149856106688	0.000614084839536701	0.0439098168548733	0.027486573458611	0.181970273052189	0.0114210377323574	0.00252375965165515	0.0778400298489845	0	0	0.0835911609394428	0	0	0	0	0.00517785853541916	0.00332890199950185	0.00643593721710235	0	0	0.000768831418256895	0.0134952620738842	0	0.0342813186769218	0.000416025223592301	0.00359918335418961	0	0	0	0	0.000212964102194761	0	0	0.0533253509306301	0	0.00635771367181522	0	0.00783575856332756	0	0	0	0.193937975330574	0	0	0	0.0004004205265785	0	0	0	0	0	0	0.000276483221449656	0	0	0	0.00463759591637083	0	0	0	0.000896369807312001	0	0
